ClusterName,ProjectLine,ProjectDesc,ProjectCode,Namespace,WorkloadName,CreateTime,WorkloadRam,WorkloadCpu,WorkloadReplicas
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-base-asmp-crcprd-yq9kic,2023/09/27,3072,1,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-car-asmp-crcprd-d32yhh,2023/09/27,3072,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-eureka-service-asmp-crcprd-gdhlhl,2023/09/27,2048,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-exhibitionhall-asmp-crcprd-skf3x5,2023/09/27,3072,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-file-asmp-crcprd-aiuguf,2023/09/27,2048,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-frontend-asmp-crcprd-u9o369,2023/09/27,1024,1,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-meetingroom-asmp-crcprd-09vne8,2023/09/27,3072,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-menu-asmp-crcprd-nj1gz1,2023/09/27,3072,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-base-asmp-crcprd-wk394c,2023/09/27,3072,2,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-eureka-service-asmp-crcprd-pch7at,2023/09/27,2048,1,1
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-file-asmp-crcprd-xi58n3,2023/09/27,2048,2,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-frontend-asmp-crcprd-7hbva7,2023/09/27,1024,1,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-mams-rest-asmp-crcprd-nqiaa8,2023/09/27,5120,2,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-mdm-sync-asmp-crcprd-4kfwcg,2023/09/27,3584,2,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-meetingroom-asmp-crcprd-ir3x80,2023/09/27,4096,4,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-mtt-zuul-service-asmp-crcprd-h22jt5,2023/09/27,2048,1,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-physical-examination-asmp-crcprd-vq3hl8,2023/09/27,3072,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-service-asmp-crcprd-o8q38f,2024/09/13,3072,2,2
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-timertask-asmp-crcprd-wy41nr,2023/10/10,2048,2,1
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-viproom-asmp-crcprd-e3uinu,2023/09/27,2048,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,asmp-zuul-service-asmp-crcprd-8ytkmo,2023/09/27,2048,2,0
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,mams-mdm-sync-asmp-crcprd-45gu6r,2023/09/27,5120,2,1
itcp-k8s-prd,协同效率,行政服务平台,asmp,asmp-crcprd,ripples-mams-asmp-crcprd-lo7j4l,2023/09/27,5120,2,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,biz-model-service,2023/10/26,3072,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ems-cpt-auth,2023/10/26,3072,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ems-cpt-data,2023/10/26,3072,1,4
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ems-cpt-gateway,2023/10/26,3072,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ems-cpt-tenant,2023/10/26,3072,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,redis-manage-system,2023/11/30,3072,1,1
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ticket-data-web,2023/10/10,2048,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ticket-model-web,2023/10/09,2048,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ticket-pool-service,2023/10/23,3072,1,15
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ticket-pool-web,2023/10/09,2048,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,ticket-tenant-web,2023/10/09,2048,1,2
itcp-k8s-prd,智能财务,集团票务池,btms,btms-prd,xxl-job,2023/10/10,2048,1,1
itcp-k8s-prd,创新学习,A建,AJ,crc-yourh-prd,dj-portal-web-crc-yourh-prd-81qpvz,2024/04/16,100,1,1
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-async-service-djms-prd-1dfpg1,2024/06/15,4096,4,2
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-biz-service-djms-prd-j2q440,2024/06/23,6144,2,1
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-canal-service-djms-prd-k409lw,2024/08/30,2048,2,1
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-job-service-djms-prd-y9hl32,2024/07/02,2048,2,2
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-report-service-djms-prd-pvmyhh,2024/06/15,2048,2,2
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-web-djms-prd-m27c9y,2024/06/15,128,1,1
itcp-k8s-prd,创新学习,A建,AJ,djms-prd,djms-youth-service-djms-prd-xqo6w0,2024/08/08,6144,2,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-archive-pod,2023/09/22,6144,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-audit-old-pod,2023/09/22,2048,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-audit-pod,2023/09/22,4096,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-avatar-ehs-prd-3zqef7,2023/09/21,8192,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-base-pod,2023/09/22,8196,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-bpm-agent-pod,2023/09/22,2048,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-bpm-pod,2023/09/22,2048,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-bu-info-pod,2023/09/22,4096,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-danger-pod,2023/09/22,4096,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-data-collect-pod,2023/09/22,8192,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-edu-pod,2023/09/22,8192,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-es-pod,2023/09/22,4096,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-eureka-pod,2023/09/21,2048,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-event-pod,2023/09/22,6144,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-expert-pod,2023/09/22,6144,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-fileservice-pod,2023/09/22,4096,0,3
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-deployment,2023/09/22,128,0,3
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-deployment-oss,2024/02/28,128,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-mobile-deployment,2023/09/22,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-runwork-deployment,2023/09/22,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-runwork3-deployment,2023/09/22,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-runwork3-event-pod-deployment,2023/09/22,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-runwork3-report-pod-deployment,2023/09/22,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-front-security-report-deployment,2024/07/05,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-gw-pod,2023/09/22,4096,0,8
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-hr-mini-pod,2024/07/05,4096,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-kkfile-pod,2023/09/22,2048,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-nms-pod,2023/09/22,2048,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-offshore-security-pod,2023/12/27,2048,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-oldrest-pod,2023/09/22,2048,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-report-pod,2023/09/22,8192,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-rest-pod,2023/09/22,6144,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-video-convert-pod,2023/09/22,4096,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-virtual-mini-pod,2024/06/18,4096,0,2
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-wechat-front-static-pod-deployment,2023/09/22,128,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,ehs-xxl-job-new-pod,2023/09/22,1536,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,skywalking-oap,2023/10/16,4096,0,1
itcp-k8s-prd,智能风控,EHS,ehs,ehs-prd,skywalking-ui,2023/10/16,1024,0,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,capital-forum-kcool-prd-kvm-saqnm4,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,frontend-core-kcool-prd-kvm-596czm,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-ai-assist-kcool-prd-kvm-0rs00z,2023/09/21,3072,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-ai-assist-web-kcool-prd-kvm-v8a77x,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-ai-tag-kcool-prd-kvm-8s8wqu,2023/09/21,2048,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-bib-rwm-kcool-prd-kvm-06vnkq,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-bib-web-kcool-prd-kvm-4bcyaj,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-boot-admin-kcool-prd-kvm-icd2at,2023/09/22,1024,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-common-kcool-prd-kvm-4gst57,2023/09/20,6144,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-config-kcool-prd-kvm-vsntru,2023/09/20,1024,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-cospace-kcool-prd-kvm-u1nqut,2024/09/23,2048,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-cospace-pc-kcool-prd-kvm-ctzvgy,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-cospace-web-kcool-prd-kvm-76j46y,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-doctor-fu-kcool-prd-kvm-9wkt4q,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-eureka-kcool-prd-kvm-53aasn,2023/09/20,1024,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-home-web-kcool-prd-kvm-ravcwy,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-jump-kcool-prd-kvm-gvz7b2,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-know-center-web-kcool-prd-kvm-qzz3f4,2023/11/16,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-know-circle-kcool-prd-kvm-kk3xv9,2024/09/02,6144,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-know-kcool-prd-kvm-n0rzo2,2023/11/25,4096,2,2
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-know-rwm-kcool-prd-kvm-x4ha9q,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-know-web-kcool-prd-kvm-sv9hro,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-lecture-web-kcool-prd-kvm-ezesq2,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-pdf-preview-kcool-prd-kvm-2sb09o,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-rabbitmq-kcool-prd-kvm-qnl6p6,2023/09/23,8192,4,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-report-kcool-prd-kvm-p5mppm,2023/09/22,4096,4,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-run3-blh5-kcool-prd-kvm-ja3fjt,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-run3-zd-kcool-prd-kvm-8a9stf,2023/09/22,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-searchen-kcool-prd-kvm-sybzmn,2024/01/12,6144,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-top-talk-kcool-prd-kvm-4t6rub,2024/05/31,5120,4,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-top-talk-rwm-kcool-prd-kvm-tw5isa,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-top-talk-web-kcool-prd-kvm-d6wqkj,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-tts-kcool-prd-kvm-uh5jf9,2023/09/21,8192,4,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-webgate-kcool-prd-kvm-0fzfed,2024/02/28,2048,2,2
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,km-zuul-kcool-prd-kvm-2353i9,2023/09/20,4096,2,3
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,kmapp,2023/09/21,7168,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,kmbl-kcool-prd-kvm-xufl5e,2023/09/21,7168,3,2
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,kmbl-web-kcool-prd-kvm-mfrkyx,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,kmmq-kcool-prd-kvm-6tx9eg,2024/02/03,1024,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,kmtm-kcool-prd-kvm-2vnmex,2024/08/01,4096,2,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,knowledge-circle-kcool-prd-kvm-wg3582,2024/07/05,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,knowledge-circle-pc-kcool-prd-kvm-i97sjc,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,mams-kcool-prd-kvm-l7uhlm,2024/10/18,3072,4,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,project-assess-frontend-kcool-prd-kvm-e9s5hw,2023/09/21,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,think-tank-kcool-prd-kvm-fohx0d,2023/09/23,64,1,1
itcp-k8s-prd,创新学习,KM系统,km,kcool-prd-kvm,think-tank-pc-kcool-prd-kvm-qnh83a,2023/09/21,64,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,lms-cloud-proxy-http-svc,2024/04/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,lms-cloud-proxy-svc,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,lms-web-proxy-svc,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-account-ijrfwr,2023/09/25,2048,2,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-archive-o7gb4t,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-authmgr-gn2njo,2023/09/25,2048,2,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-base-vi2bh6,2023/09/25,2048,2,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-bpm-oxumih,2023/09/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-cloud-app-5p457s,2023/09/25,512,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-cloud-web2x-chelbr,2023/09/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-cloud-web2x-ext-web-0rphty,2023/09/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-cm-q3im6f,2023/09/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gateway-rrpn27,2023/09/25,2048,2,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gn-admin-l1kvml,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gn-apollo-admin-y6nyud,2023/09/22,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gn-apollo-config-lu1xaf,2023/09/22,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gn-apollo-portal-c0v7nn,2023/09/22,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gn-eureka-0gd4xa,2023/09/22,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-gn-sentinel-lza3ys,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-html-70km0q,2023/09/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-im-n0bk70,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-internal-control-lq8qzp,2023/12/16,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-ip-ekejq9,2023/09/25,1024,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-job-admin-dep5df,2023/09/25,1024,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-job-executor-vtj44q,2023/09/25,2048,2,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-lms-application-4vvzcu,2023/09/25,8192,4,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-lms-avatar-x6ob0b,2023/09/25,2048,2,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-lr-5c7oak,2023/09/25,2048,2,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-ls-sdrd0d,2023/09/25,2048,1,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-lt-0rltmj,2023/09/25,2048,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-rcm-irk5kz,2023/09/25,2048,2,1
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-report-pe9ilq,2023/09/25,4096,2,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-thirdparty-d41cu7,2023/09/25,2048,1,2
itcp-k8s-prd,智能风控,法务管理系统,lms,lms-cloud-prd,prd-web-a74wsm,2023/09/25,512,1,2
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,busybox,2023/11/29,0,0,2
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,content-ai-web,2023/11/16,1228,2,0
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,rcms-external-rest-rcms-prd-otfvcv,2023/11/16,2750,2,8
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,rcms-front-rcms-prd-08yeke,2023/11/16,256,1,4
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,rcms-gateway,2024/07/18,512,0,3
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,rcms-rest-rcms-prd-hj20bz,2023/11/16,2867,0,4
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,rocketmq-dashboard,2023/12/07,2048,0,0
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,run-gpt-rcms-prd-m5tf7u,2023/11/16,128,1,0
itcp-k8s-prd,协同效率,内容管理系统,rcms,rcms-prd,rcms-nacos-rcms-prd-wabef0,2024/05/09,1536,2,3
itcp-k8s-prd,协同效率,润工作,runwork,runwork-backend-ipv6-prd,email-runwork-backend-ipv6-prd-g2jlz4,2024/09/19,2048,0,2
itcp-k8s-prd,协同效率,润工作,runwork,runwork-backend-ipv6-prd,telnet,2024/04/15,0,0,0
itcp-k8s-prd,协同效率,三重一大,szyd,szyd-cldpro,szyd-claim-szyd-cldpro-bm2s5e,2023/09/25,6144,2,2
itcp-k8s-prd,协同效率,三重一大,szyd,szyd-cldpro,szyd-frontend-szyd-cldpro-drbl78,2023/09/27,768,2,2
itcp-k8s-prd,协同效率,三重一大,szyd,szyd-cldpro,szyd-mams-szyd-cldpro-etfdpy,2023/09/25,3072,2,2
itcp-k8s-prd,协同效率,三重一大,szyd,szyd-cldpro,szyd-quartz-szyd-cldpro-pqvflu,2024/09/06,4096,2,0
itcp-k8s-prd,协同效率,三重一大,szyd,szyd-cldpro,szyd-run-frontend-szyd-cldpro-8971mh,2023/09/27,512,1,2
itcp-k8s-prd,IT公共,公共系统,ops,tds-cronjobs,toolservice-tds-cronjobs-q4zwss,2024/08/16,1024,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-base-asmp-uat-mzarsz,2023/09/27,2048,1,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-car-asmp-uat-8a70hk,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-eureka-service-asmp-uat-236hy4,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-exhibitionhall-asmp-uat-ujllko,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-file-asmp-uat-k6v9va,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-frontend-asmp-uat-5w054k,2023/09/26,1024,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-meetingroom-asmp-uat-crigsx,2023/10/10,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-menu-asmp-uat-ak7zli,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-base-asmp-uat-7517jw,2023/09/20,2048,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-eureka-service-asmp-uat-xn345h,2023/09/20,2048,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-file-asmp-uat-gfm2iu,2023/09/20,2048,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-frontend-asmp-uat-8a26te,2023/09/27,1024,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-mams-rest-asmp-uat-6qgl6s,2023/09/25,3072,2,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-mdm-sync-asmp-uat-y9wnl7,2023/09/20,2048,2,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-meetingroom-asmp-uat-krwv9l,2024/10/23,2048,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-mtt-zuul-service-asmp-uat-fngq2m,2023/09/20,2048,1,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-physical-examination-asmp-uat-smjvb9,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-service-asmp-sit-n1o7ti,2024/08/23,2048,2,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-timertask-asmp-uat-wz4703,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-viproom-asmp-uat-6dozmx,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,asmp-zuul-service-asmp-uat-iubmk5,2023/09/20,2048,2,0
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,mams-mdm-sync-asmp-uat-avodh8,2023/09/20,2048,2,1
itcp-k8s-uat,协同效率,行政服务平台,asmp,asmp-uat,ripples-mams-asmp-uat-qr43tn,2023/09/20,3072,2,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,biz-model-service,2023/09/28,3072,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ems-cpt-auth,2023/09/28,3072,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ems-cpt-data,2023/09/28,3072,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ems-cpt-gateway,2023/09/28,2048,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ems-cpt-tenant,2023/10/07,2048,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,redis-manage-system,2023/11/30,3072,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ticket-data-web,2023/10/09,2048,1,2
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ticket-model-web,2023/10/09,2048,1,2
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ticket-pool-service,2023/09/28,3072,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ticket-pool-web,2023/10/07,2048,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,ticket-tenant-web,2023/10/09,2048,1,1
itcp-k8s-uat,智能财务,集团票务池,btms,btms-uat,xxl-job,2023/09/28,2048,1,1
